"Label","Row.names","LarvalID","CollectionEvent","RackNo","Species","LarvaePhoto","LarvaEthanolLength","LarvaLength","KnownAge","CollectedBy","LarvalRecords.Comments","Calculated.Age","Delta13C","Delta15N","CNRatio","BodyWeight","SourceLarvae","LarvalRecords.CreatedDate","PlateID","Row","Column","NestID","LarvalOtoliths.LarvaID","OtolithCount","Otolith1Length","Otolith1Width","Otolith1Photo","PatsLength","Ratio1","Otolith1Rings","Otolith2Length","Otolith2Width","Otolith2Photo","Ratio2","Otolith2Rings","AblationSlide","AblationSlideColumn","AblationSlideRow","AblationCentralityScore","Mean.Otolith.Length.is.in.Millimetres.for.comparison.with.Adults","LarvalOtoliths.Comments","MeanDailyIncrements","LarvalOtoliths.CreatedDate","OLEstimateAge","Larva.Collection.ID","Set.Date","Net","Set.Time","Set.Flow.Rotor.Count","Set.30.Seconds.Count","Set.Rotor.Delta","Water.Temperature.on.Set","Water.Temperature.on.Pull","Pull.Time","Pull.Flow.Rotor.Count","Pull.30.sec.Rotor.Count","Pull.Rotor.Delta","Larva.Collection.Comments","Examined","Larvae.Found","Cod.Confirmed","Larvae.Comments","Weather","cSettime","cPulltime","Soak.Time","Pull.Date","Larva.Collection.Source","Depth..m.","Total.Rotor.Delta","Delta.per.Hour","Average.set.and.pull.30.sec.delta","Av.rotor.if.over.whole.soak.time","Maccullochella.larvae","Perca.larvae","Cyprinus.larvae","Other.species","Location","SoakHours","OrigTotalRotor","YearOnly","Day.of.Year","Larva.Collection.CreatedDate","SiteName","ACFlowAndWQ.ID","Datetime","ACFlowAndWQ.Station","Discharge..Ml.Day..Mean","WaterTemp.DegC..Mean","pH.Instantaneous","Turbidity..NTU..Mean","DO....saturation..Instantaneous","Sites.ID","RiverName","RiverSystemPart","Segment","Site.Name","Latitude","Longitude","GPS.Coordinates","new.Latitude","new.Longitude","X","Y","Elevation..m..from.DEM","Distance.from.source..m.","Distance.to.Angle.Crossing..m.","Distance_old","Sites.Source","AKA","Type","Slope","Width","Depth","Description","Fishing.Access","Seg","Field0","ageOL","hatchdoy","incTime","spawn","nestdist","cladeNo.x","cladeNo.y","clade"
"K2013118-201","K2013118-201","201","798","B8","M. peelii","C:\DBImages\Larva\201.tif","10.517","10.908","NA","Alan Couch","","NA","-24.43","17.49","3.21","0.73","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 8","NA","201","2","260","210","C:\DBImages\O1\O1_0201.jpg","260","1.24","10","260","200","C:\DBImages\O2\O2D_0006.jpg","1.30"," 9","D"," 6","A"," NA","0.2600",""," 9.5","10-Feb-14","14.88","798","08-Nov-13","Drift net 1","00-Jan-00","202355","202702"," 347","21.9","21.1","00-Jan-00"," 297123"," 297204"," 81","?","TRUE"," TRUE"," TRUE","","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","","NA"," 94849"," 6323","214.0"," 405316","  3","NA","NA","NA","","15.78","NA","2013","312","12-Nov-13","Kambah Pool","966","08-Nov-13","Angle Crossing"," 225.5","19.60","7.194"," 5.415","94.33","4","Murrumbidgee","NA","NA","Kambah Pool","-35.40","149.0","S35°24’02.04”, E149°00’52.54”","-35.40","149.0","682959","6080670","554.0","229890","28825","29854","M2G Project Information Document","Kambah","Sample","0.23","37","7.0","Low gradient, confined valley","9","29","Angle Crossing","14.876","297.1"," 7.594","289.5","20941"," 3"," 3","hK1"
"K2013118-202","K2013118-202","202","798","B7","M. peelii","C:\DBImages\Larva\202.tif","10.328","10.712","NA","Alan Couch","","NA","-25.05","13.29","3.23","0.64","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 7","NA","202","2","250","180","C:\DBImages\O1\O1_0202.jpg","250","1.39"," 9","250","180","C:\DBImages\O2\O2D_0007.jpg","1.39"," 8","D"," 7","A"," NA","0.2500",""," 8.5","10-Feb-14","14.13","798","08-Nov-13","Drift net 1","00-Jan-00","202355","202702"," 347","21.9","21.1","00-Jan-00"," 297123"," 297204"," 81","?","TRUE"," TRUE"," TRUE","","","8/11/2013 16:50","9/11/2013 8:37","15:47","09-Nov-13","","NA"," 94849"," 6323","214.0"," 405316","  3","NA","NA","NA","","15.78","NA","2013","312","12-Nov-13","Kambah Pool","966","08-Nov-13","Angle Crossing"," 225.5","19.60","7.194"," 5.415","94.33","4","Murrumbidgee","NA","NA","Kambah Pool","-35.40","149.0","S35°24’02.04”, E149°00’52.54”","-35.40","149.0","682959","6080670","554.0","229890","28825","29854","M2G Project Information Document","Kambah","Sample","0.23","37","7.0","Low gradient, confined valley","9","29","Angle Crossing","14.133","297.9"," 7.594","290.3","21684"," 8"," 8","hK3"
"K2013118-203","K2013118-203","203","799","B6","M. peelii","C:\DBImages\Larva\203.tif","11.005","11.414","NA","Alan Couch","","NA","-24.58","13.32","3.22","0.97","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 6","NA","203","2","250","160","C:\DBImages\O1\O1_0203.jpg","230","1.56"," 9","235","170","C:\DBImages\O2\O2D_0008.jpg","1.38","NA","D"," 8","A"," NA","0.2425",""," 9.0","10-Feb-14","13.58","799","08-Nov-13","Drift net 2","00-Jan-00","920937","921233"," 296","21.9","21.1","00-Jan-00"," 998660"," 998764","104","","TRUE"," TRUE"," TRUE","","","8/11/2013 16:51","9/11/2013 8:35","15:44","09-Nov-13","","NA"," 77827"," 5188","200.0"," 377600","  3","NA","NA","NA","","15.73","NA","2013","312","12-Nov-13","Kambah Pool","966","08-Nov-13","Angle Crossing"," 225.5","19.60","7.194"," 5.415","94.33","4","Murrumbidgee","NA","NA","Kambah Pool","-35.40","149.0","S35°24’02.04”, E149°00’52.54”","-35.40","149.0","682959","6080670","554.0","229890","28825","29854","M2G Project Information Document","Kambah","Sample","0.23","37","7.0","Low gradient, confined valley","9","29","Angle Crossing","13.576","298.4"," 7.594","290.8","22242"," 8"," 8","hK3"
"K2013118-204","K2013118-204","204","799","B5","M. peelii","C:\DBImages\Larva\204.tif","10.495","10.885","NA","Alan Couch","","NA","-24.15","17.25","3.21","0.86","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 5","NA","204","2","255","190","C:\DBImages\O1\O1_0204.jpg","250","1.34","NA","260","185","C:\DBImages\O2\O2D_0009.jpg","1.41"," 8","D"," 9","A"," NA","0.2575","","  NA","10-Feb-14","14.69","799","08-Nov-13","Drift net 2","00-Jan-00","920937","921233"," 296","21.9","21.1","00-Jan-00"," 998660"," 998764","104","","TRUE"," TRUE"," TRUE","","","8/11/2013 16:51","9/11/2013 8:35","15:44","09-Nov-13","","NA"," 77827"," 5188","200.0"," 377600","  3","NA","NA","NA","","15.73","NA","2013","312","12-Nov-13","Kambah Pool","966","08-Nov-13","Angle Crossing"," 225.5","19.60","7.194"," 5.415","94.33","4","Murrumbidgee","NA","NA","Kambah Pool","-35.40","149.0","S35°24’02.04”, E149°00’52.54”","-35.40","149.0","682959","6080670","554.0","229890","28825","29854","M2G Project Information Document","Kambah","Sample","0.23","37","7.0","Low gradient, confined valley","9","29","Angle Crossing","14.691","297.3"," 7.594","289.7","21127"," 3"," 3","hK1"
"K2013118-205","K2013118-205","205","799","B4","M. peelii","C:\DBImages\Larva\205.tif","11.308","11.729","NA","Alan Couch","","NA","-24.32","17.28","3.16","1.02","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 4","NA","205","2","260","170","C:\DBImages\O1\O1_0205.jpg","250","1.53","10","270","200","C:\DBImages\O2\O2D_0010.jpg","1.35"," 9","D","10","A"," NA","0.2650",""," 9.5","10-Feb-14","15.25","799","08-Nov-13","Drift net 2","00-Jan-00","920937","921233"," 296","21.9","21.1","00-Jan-00"," 998660"," 998764","104","","TRUE"," TRUE"," TRUE","","","8/11/2013 16:51","9/11/2013 8:35","15:44","09-Nov-13","","NA"," 77827"," 5188","200.0"," 377600","  3","NA","NA","NA","","15.73","NA","2013","312","12-Nov-13","Kambah Pool","966","08-Nov-13","Angle Crossing"," 225.5","19.60","7.194"," 5.415","94.33","4","Murrumbidgee","NA","NA","Kambah Pool","-35.40","149.0","S35°24’02.04”, E149°00’52.54”","-35.40","149.0","682959","6080670","554.0","229890","28825","29854","M2G Project Information Document","Kambah","Sample","0.23","37","7.0","Low gradient, confined valley","9","29","Angle Crossing","15.248","296.8"," 7.594","289.2","20569"," 3"," 3","hK1"
"L20131113-250","L20131113-250","250","809","F7","M. peelii","C:\DBImages\NoImage.jpg","10.650","11.046","NA","Alan Couch","","NA","-23.17","13.89","3.26","0.66","Wild caught Murrumbidgee","17-Jun-14","2013A","F"," 7","NA","250","2","300","220","C:\DBImages\O1\O1_0250.jpg","300","1.36","NA","300","220","C:\DBImages\O2\NoImage.jpg","1.36"," 9","D","11","D"," NA","0.3000","","  NA","20-Jun-14","17.85","809","13-Nov-13","Drift net 3","00-Jan-00","590387","590612"," 225","17.5","16.2","00-Jan-00"," 668956"," 668961","  5","","TRUE"," TRUE"," TRUE","other species (3)? In same bottle","","13/11/2013 15:22","14/11/2013 9:50","18:28","14-Nov-13","","NA"," 78574"," 4365","115.0"," 254840","  3","NA","NA"," 4","","18.47","NA","2013","317","20-Nov-13","Lanyon","971","13-Nov-13","Angle Crossing"," 448.9","15.98","7.618"," 7.301","96.45","2","Murrumbidgee","NA","NA","Lanyon","-35.48","149.1","S35°28’40.74”, E149°03’50.46”","-35.48","149.1","687252","6071990","580.0","231167","13980","14236","M2G Project Information Document","Jeggerline","Sample","0.08","63","3.5","Low gradient, 
open valley","7","14","Angle Crossing","17.849","299.2","10.014","289.1"," 3121"," 2"," 2","hL1"
"L20131113-254","L20131113-254","254","810","F3","M. peelii","C:\DBImages\NoImage.jpg"," 9.199"," 9.541","NA","Alan Couch","","NA","-24.47","13.33","3.38","0.49","Wild caught Murrumbidgee","17-Jun-14","2013A","F"," 3","NA","254","2","280","200","C:\DBImages\O1\O1_0254.jpg","280","1.40","NA","300","210","C:\DBImages\O2\NoImage.jpg","1.43"," 7","D","15","D"," NA","0.2900","","  NA","20-Jun-14","17.11","810","13-Nov-13","Drift net 4","00-Jan-00","243663","244140"," 477","17.5","16.2","00-Jan-00"," 373656"," 373895","239","Might need a mill added?","TRUE"," TRUE"," TRUE","or therabouts - all 2013 need checking and id and count under binoc. 13 other species. Separate bottle","","13/11/2013 15:20","14/11/2013 9:55","18:35","14-Nov-13","","NA","130232"," 7235","358.0"," 798340","  3","NA","NA","NA","","18.58","NA","2013","317","20-Nov-13","Lanyon","971","13-Nov-13","Angle Crossing"," 448.9","15.98","7.618"," 7.301","96.45","2","Murrumbidgee","NA","NA","Lanyon","-35.48","149.1","S35°28’40.74”, E149°03’50.46”","-35.48","149.1","687252","6071990","580.0","231167","13980","14236","M2G Project Information Document","Jeggerline","Sample","0.08","63","3.5","Low gradient, 
open valley","7","14","Angle Crossing","17.106","299.9","10.014","289.9"," 3864"," 2"," 2","hL1"
"L20131113-255","L20131113-255","255","810","F2","M. peelii","C:\DBImages\NoImage.jpg"," 9.047"," 9.384","NA","Alan Couch","","NA","-24.43","13.41","3.40","0.47","Wild caught Murrumbidgee","17-Jun-14","2013A","F"," 2","NA","255","2","290","220","C:\DBImages\O1\O1_0255.jpg","290","1.32","NA","280","210","C:\DBImages\O2\NoImage.jpg","1.33","10","D"," 1","E"," NA","0.2850","","  NA","20-Jun-14","16.73","810","13-Nov-13","Drift net 4","00-Jan-00","243663","244140"," 477","17.5","16.2","00-Jan-00"," 373656"," 373895","239","Might need a mill added?","TRUE"," TRUE"," TRUE","or therabouts - all 2013 need checking and id and count under binoc. 13 other species. Separate bottle","","13/11/2013 15:20","14/11/2013 9:55","18:35","14-Nov-13","","NA","130232"," 7235","358.0"," 798340","  3","NA","NA","NA","","18.58","NA","2013","317","20-Nov-13","Lanyon","971","13-Nov-13","Angle Crossing"," 448.9","15.98","7.618"," 7.301","96.45","2","Murrumbidgee","NA","NA","Lanyon","-35.48","149.1","S35°28’40.74”, E149°03’50.46”","-35.48","149.1","687252","6071990","580.0","231167","13980","14236","M2G Project Information Document","Jeggerline","Sample","0.08","63","3.5","Low gradient, 
open valley","7","14","Angle Crossing","16.734","300.3","10.014","290.3"," 4236"," 2"," 2","hL1"
"L20131113-256","L20131113-256","256","810","F1","M. peelii","C:\DBImages\NoImage.jpg"," 9.777","10.141","NA","Alan Couch","","NA","-23.94","13.77","3.33","0.59","Wild caught Murrumbidgee","17-Jun-14","2013A","F"," 1","NA","256","2","270","220","C:\DBImages\O1\O1_0256.jpg","270","1.23","11","300","210","C:\DBImages\O2\NoImage.jpg","1.43","11","D"," 2","E"," NA","0.2850","","11.0","20-Jun-14","16.73","810","13-Nov-13","Drift net 4","00-Jan-00","243663","244140"," 477","17.5","16.2","00-Jan-00"," 373656"," 373895","239","Might need a mill added?","TRUE"," TRUE"," TRUE","or therabouts - all 2013 need checking and id and count under binoc. 13 other species. Separate bottle","","13/11/2013 15:20","14/11/2013 9:55","18:35","14-Nov-13","","NA","130232"," 7235","358.0"," 798340","  3","NA","NA","NA","","18.58","NA","2013","317","20-Nov-13","Lanyon","971","13-Nov-13","Angle Crossing"," 448.9","15.98","7.618"," 7.301","96.45","2","Murrumbidgee","NA","NA","Lanyon","-35.48","149.1","S35°28’40.74”, E149°03’50.46”","-35.48","149.1","687252","6071990","580.0","231167","13980","14236","M2G Project Information Document","Jeggerline","Sample","0.08","63","3.5","Low gradient, 
open valley","7","14","Angle Crossing","16.734","300.3","10.014","290.3"," 4236"," 2"," 2","hL1"
"N20131111-206","N20131111-206","206","800","B3","M. peelii","C:\DBImages\Larva\206.tif","11.207","11.624","NA","Alan Couch","","NA","-22.88","12.83","3.13","1.09","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 3","NA","206","2","290","230","C:\DBImages\O1\O1_0206.jpg","300","1.26"," 9","290","220","C:\DBImages\O2\O2D_0011.jpg","1.32"," 7","D","11","A"," NA","0.2900",""," 8.0","10-Feb-14","17.11","800","11-Nov-13","Drift net 3","00-Jan-00","194677","195192"," 515","16.8","16.8","00-Jan-00"," 522346"," 522500","154","30 pull estimate","TRUE"," TRUE"," TRUE","","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","","NA","327823","19284","334.5"," 719844","  6","NA","NA","NA","","17.93","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","17.106","297.9","10.465","287.4","36113"," 9"," 9","hN2"
"N20131111-207","N20131111-207","207","800","B2","M. peelii","C:\DBImages\Larva\207.tif","11.409","11.833","NA","Alan Couch","","NA","-23.14","16.25","3.12","1.12","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 2","NA","207","2","330","230","C:\DBImages\O1\O1_0207.jpg","300","1.43","NA","310","230","C:\DBImages\O2\O2D_0012.jpg","1.35"," 7","D","12","A"," NA","0.3200","","  NA","10-Feb-14","19.33","800","11-Nov-13","Drift net 3","00-Jan-00","194677","195192"," 515","16.8","16.8","00-Jan-00"," 522346"," 522500","154","30 pull estimate","TRUE"," TRUE"," TRUE","","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","","NA","327823","19284","334.5"," 719844","  6","NA","NA","NA","","17.93","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","19.335","295.7","10.465","285.2","33882"," 9"," 9","hN2"
"N20131111-208","N20131111-208","208","800","B1","M. peelii","C:\DBImages\Larva\208.tif","11.417","11.842","NA","Alan Couch","","NA","-24.27","19.54","3.12","0.95","Wild caught Murrumbidgee","10-Feb-14","2013A","B"," 1","NA","208","2","310","220","C:\DBImages\O1\O1_0208.jpg","300","1.41","14","320","220","C:\DBImages\O2\O2D_0013.jpg","1.45","13","D","13","A"," NA","0.3150","","13.5","10-Feb-14","18.96","800","11-Nov-13","Drift net 3","00-Jan-00","194677","195192"," 515","16.8","16.8","00-Jan-00"," 522346"," 522500","154","30 pull estimate","TRUE"," TRUE"," TRUE","","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","","NA","327823","19284","334.5"," 719844","  6","NA","NA","NA","","17.93","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","18.963","296.0","10.465","285.6","34253"," 7"," 7","hK2"
"N20131111-209","N20131111-209","209","800","C1","M. peelii","C:\DBImages\Larva\209.tif","11.907","12.350","NA","Alan Couch","","NA","-23.60","13.82","3.13","0.98","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 1","NA","209","2","300","230","C:\DBImages\O1\O1_0209.jpg","310","1.30","13","310","225","C:\DBImages\O2\O2D_0014.jpg","1.38","12","D"," 1","B"," NA","0.3050","","12.5","10-Feb-14","18.22","800","11-Nov-13","Drift net 3","00-Jan-00","194677","195192"," 515","16.8","16.8","00-Jan-00"," 522346"," 522500","154","30 pull estimate","TRUE"," TRUE"," TRUE","","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","","NA","327823","19284","334.5"," 719844","  6","NA","NA","NA","","17.93","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","18.220","296.8","10.465","286.3","34997"," 7"," 7","hK2"
"N20131111-210","N20131111-210","210","800","C2","M. peelii","C:\DBImages\Larva\210.tif","12.057","12.506","NA","Alan Couch","","NA","-23.65","17.36","3.16","0.70","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 2","NA","210","2","280","210","C:\DBImages\O1\O1_0210.jpg","270","1.33","14","280","205","C:\DBImages\O2\O2D_0015.jpg","1.37","11","D"," 2","B"," NA","0.2800","","12.5","10-Feb-14","16.36","800","11-Nov-13","Drift net 3","00-Jan-00","194677","195192"," 515","16.8","16.8","00-Jan-00"," 522346"," 522500","154","30 pull estimate","TRUE"," TRUE"," TRUE","","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","","NA","327823","19284","334.5"," 719844","  6","NA","NA","NA","","17.93","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","16.363","298.6","10.465","288.2","36857"," 9"," 9","hN2"
"N20131111-211","N20131111-211","211","800","C3","M. peelii","C:\DBImages\Larva\211.tif","11.424","11.849","NA","Alan Couch","","NA","-22.70","12.50","3.06","1.24","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 3","NA","211","2","290","220","C:\DBImages\O1\O1_0211.jpg","300","1.32"," 8","280","220","C:\DBImages\O2\O2D_0016.jpg","1.27"," 7","D"," 3","B"," NA","0.2850",""," 7.5","10-Feb-14","16.73","800","11-Nov-13","Drift net 3","00-Jan-00","194677","195192"," 515","16.8","16.8","00-Jan-00"," 522346"," 522500","154","30 pull estimate","TRUE"," TRUE"," TRUE","","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","","NA","327823","19284","334.5"," 719844","  6","NA","NA","NA","","17.93","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","16.734","298.3","10.465","287.8","36485"," 9"," 9","hN2"
"N20131111-212","N20131111-212","212","801","C4","M. peelii","C:\DBImages\Larva\212.tif","11.067","11.479","NA","Alan Couch","","NA","-23.21","12.19","3.07","1.10","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 4","NA","212","2","310","200","C:\DBImages\O1\O1_0212.jpg","300","1.55"," 9","300","220","C:\DBImages\O2\O2D_0017.jpg","1.36"," 9","D"," 4","B"," NA","0.3050",""," 9.0","10-Feb-14","18.22","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","18.220","296.8","10.465","286.3","34997"," 6"," 6","hB1"
"N20131111-213","N20131111-213","213","801","C5","M. peelii","C:\DBImages\Larva\213.tif","11.453","11.879","NA","Alan Couch","","NA","-23.22","17.46","3.14","0.87","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 5","NA","213","2","320","230","C:\DBImages\O1\O1_0213.jpg","320","1.39"," 8","320","225","C:\DBImages\O2\O2D_0018.jpg","1.42"," 8","D"," 5","B"," NA","0.3200",""," 8.0","10-Feb-14","19.33","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","19.335","295.7","10.465","285.2","33882"," 9"," 9","hN2"
"N20131111-214","N20131111-214","214","801","C6","M. peelii","C:\DBImages\Larva\214.tif","11.736","12.173","NA","Alan Couch","","NA","-23.09","12.34","3.12","0.94","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 6","NA","214","2","315","240","C:\DBImages\O1\O1_0214.jpg","320","1.31","10","320","210","C:\DBImages\O2\O2D_0019.jpg","1.52","11","D"," 6","B"," NA","0.3175","","10.5","10-Feb-14","19.15","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","19.149","295.9","10.465","285.4","34067"," 6"," 6","hB1"
"N20131111-215","N20131111-215","215","801","C7","M. peelii","C:\DBImages\Larva\215.tif","10.439","10.827","NA","Alan Couch","","NA","-23.81","17.50","3.22","0.66","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 7","NA","215","2","285","210","C:\DBImages\O1\O1_0215.jpg","250","1.36","NA","285","205","C:\DBImages\O2\O2D_0020.jpg","1.39","NA","D"," 7","B"," NA","0.2850","","  NA","10-Feb-14","16.73","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","16.734","298.3","10.465","287.8","36485"," 9"," 9","hN2"
"N20131111-216","N20131111-216","216","801","C8","M. peelii","C:\DBImages\Larva\216.tif","11.277","11.697","NA","Alan Couch","","NA","-22.69","12.11","3.17","0.84","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 8","NA","216","2","300","220","C:\DBImages\O1\O1_0216.jpg","290","1.36","10","290","205","C:\DBImages\O2\O2D_0021.jpg","1.41","10","D"," 8","B"," NA","0.2950","","10.0","10-Feb-14","17.48","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","17.477","297.5","10.465","287.1","35741"," 1"," 1","hN1"
