"","Label","LarvalID","CollectionEvent","RackNo","Species","LarvaePhoto","LarvaEthanolLength","LarvaLength","KnownAge","CollectedBy","LarvalRecords.Comments","Calculated.Age","Delta13C","Delta15N","CNRatio","BodyWeight","SourceLarvae","LarvalRecords.CreatedDate","PlateID","Row","Column","NestID","LarvalOtoliths.LarvaID","OtolithCount","Otolith1Length","Otolith1Width","Otolith1Photo","PatsLength","Ratio1","Otolith1Rings","Otolith2Length","Otolith2Width","Otolith2Photo","Ratio2","Otolith2Rings","AblationSlide","AblationSlideColumn","AblationSlideRow","AblationCentralityScore","Mean.Otolith.Length.is.in.Millimetres.for.comparison.with.Adults","LarvalOtoliths.Comments","MeanDailyIncrements","LarvalOtoliths.CreatedDate","OLEstimateAge","Larva.Collection.ID","Set.Date","Net","Set.Time","Set.Flow.Rotor.Count","Set.30.Seconds.Count","Set.Rotor.Delta","Water.Temperature.on.Set","Water.Temperature.on.Pull","Pull.Time","Pull.Flow.Rotor.Count","Pull.30.sec.Rotor.Count","Pull.Rotor.Delta","Larva.Collection.Comments","Examined","Larvae.Found","Cod.Confirmed","Larvae.Comments","Weather","cSettime","cPulltime","Soak.Time","Pull.Date","Larva.Collection.Source","Depth..m.","Total.Rotor.Delta","Delta.per.Hour","Average.set.and.pull.30.sec.delta","Av.rotor.if.over.whole.soak.time","Maccullochella.larvae","Perca.larvae","Cyprinus.larvae","Other.species","Location","SoakHours","OrigTotalRotor","YearOnly","Day.of.Year","Larva.Collection.CreatedDate","SiteName","ACFlowAndWQ.ID","Datetime","ACFlowAndWQ.Station","Discharge..Ml.Day..Mean","WaterTemp.DegC..Mean","pH.Instantaneous","Turbidity..NTU..Mean","DO....saturation..Instantaneous","Sites.ID","RiverName","RiverSystemPart","Segment","Site.Name","Latitude","Longitude","GPS.Coordinates","new.Latitude","new.Longitude","X","Y.x","Elevation..m..from.DEM","Distance.from.source..m.","Distance.to.Angle.Crossing..m.","Distance_old","Sites.Source","AKA","Type","Slope","Width","Depth","Description","Fishing.Access","Seg","Field0","OtoPart","Li","B","Na","Mg","Mg.1","Al","Si","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Ni","Cu","Zn","Ga","Rb","Sr","Sr.1","Y.y","Ag","Sb","Ba","Ba.1","La","Ce","Nd","Er","Pb","ageOL","hatchdoy","incTime","spawn","nestdist","cladeNo.x","cladeNo.y","clade"
"229","N20131111-211",211,800,"C3","M. peelii","C:\DBImages\Larva\211.tif",11.424,11.8489728,NA,"Alan Couch","",NA,-22.7,12.5,3.06,1.24,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",3,NA,211,2,290,220,"C:\DBImages\O1\O1_0211.jpg",300,1.32,8,280,220,"C:\DBImages\O2\O2D_0016.jpg",1.27,7,"D",3,"B",NA,0.285,"",7.5,"10-Feb-14",16.73,800,"11-Nov-13","Drift net 3","00-Jan-00",194677,195192,515,16.8,16.8,"00-Jan-00",522346,522500,154,"30 pull estimate",TRUE,TRUE,TRUE,"","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","",NA,327823,19283.70588,334.5,719844,6,NA,NA,NA,"",17.93333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","E1",0.133601279074074,1.76016501596296,4457.57721044444,28.9796257355556,27.5424007051852,0.819278376259259,582.168066088889,1073.21985285926,400988.951792593,0.0666913517037037,0.144431750851852,0.026458605037037,0.662297262444444,0.256752622592593,96.8899419296296,0.231819503851852,0.15336079137037,0.171322234666667,0.143854621333333,0.420495447888889,2602.64231548148,2590.73045062963,0.00217493840740741,0.00543131259259259,0.0042236337037037,62.8044350248148,63.1294344988889,0.000850389518518518,0.00159287555555556,0.0152512503703704,0.00438012366666667,0.005152819,16.73417,298.26583,10.4649,287.80093,36484.89583,9,9,"hN2"
"230","N20131111-211",211,800,"C3","M. peelii","C:\DBImages\Larva\211.tif",11.424,11.8489728,NA,"Alan Couch","",NA,-22.7,12.5,3.06,1.24,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",3,NA,211,2,290,220,"C:\DBImages\O1\O1_0211.jpg",300,1.32,8,280,220,"C:\DBImages\O2\O2D_0016.jpg",1.27,7,"D",3,"B",NA,0.285,"",7.5,"10-Feb-14",16.73,800,"11-Nov-13","Drift net 3","00-Jan-00",194677,195192,515,16.8,16.8,"00-Jan-00",522346,522500,154,"30 pull estimate",TRUE,TRUE,TRUE,"","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","",NA,327823,19283.70588,334.5,719844,6,NA,NA,NA,"",17.93333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","0",0.11552540847619,1.47221535557143,4815.01010647619,35.3024204152381,34.5804946861905,0.743055240333333,793.813319028571,1223.89619247619,405202.896257143,0.0548293503809524,0.16524176147619,0.0308469797142857,0.796105382809524,0.397436153809524,100.821952059524,0.167316471571429,0.243454158761905,0.219201676619048,0.240417735619048,0.620746607809524,2487.54902914286,2535.45084047619,0.00135105114285714,0.0067502419047619,0.0089443890952381,46.6589589847619,45.5150424542857,0.00185558666666667,0.00233138138095238,0.0016207190952381,0.00328114852380952,0.00564080361904762,16.73417,298.26583,10.4649,287.80093,36484.89583,9,9,"hN2"
"231","N20131111-211",211,800,"C3","M. peelii","C:\DBImages\Larva\211.tif",11.424,11.8489728,NA,"Alan Couch","",NA,-22.7,12.5,3.06,1.24,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",3,NA,211,2,290,220,"C:\DBImages\O1\O1_0211.jpg",300,1.32,8,280,220,"C:\DBImages\O2\O2D_0016.jpg",1.27,7,"D",3,"B",NA,0.285,"",7.5,"10-Feb-14",16.73,800,"11-Nov-13","Drift net 3","00-Jan-00",194677,195192,515,16.8,16.8,"00-Jan-00",522346,522500,154,"30 pull estimate",TRUE,TRUE,TRUE,"","","11/11/2013 15:44","12/11/2013 9:40","17:56","12-Nov-13","",NA,327823,19283.70588,334.5,719844,6,NA,NA,NA,"",17.93333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","E2",0.148537992740741,1.33232877844444,4878.53708014815,37.1488713474074,35.6212861266667,1.13304119877778,1257.89184225,1191.19165458519,385219.724844444,0.0697775414444444,0.18306051062963,0.0343052050740741,0.337872962666667,0.912910857851852,99.52748645,0.278257858407407,0.200107193333333,0.256909679481481,0.219326310074074,0.392728355333333,2316.98123785185,2414.77679181481,0.00396542255555556,0.00674952474074074,0.00299116011111111,46.5467619348148,47.2031559981481,0.00174255407407407,0.00247256181481481,0.00876644562962963,0.00768974585185185,0.00891533959259259,16.73417,298.26583,10.4649,287.80093,36484.89583,9,9,"hN2"
"232","N20131111-212",212,801,"C4","M. peelii","C:\DBImages\Larva\212.tif",11.067,11.4786924,NA,"Alan Couch","",NA,-23.21,12.19,3.07,1.1,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",4,NA,212,2,310,200,"C:\DBImages\O1\O1_0212.jpg",300,1.55,9,300,220,"C:\DBImages\O2\O2D_0017.jpg",1.36,9,"D",4,"B",NA,0.305,"",9,"10-Feb-14",18.22,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","E1",0.122575679925926,2.42849892014815,4292.47411722222,32.9538779407407,30.7598450177778,0.695884324222222,1136.45704998415,966.687512981482,400330.0871,0.0523968378888889,0.160982125,0.0395548665555556,0.602628372777778,0.414952213333333,97.5631881281482,0.143306920703704,0.190583166740741,0.223966848814815,0.190052918111111,0.478528177592593,2680.29903833333,2692.11018837037,0.00488802503703704,0.00804079677777778,0.000563308518518518,59.7664510807407,60.6663981866667,0.00138368237037037,0.00191496685185185,0.00254164755555556,0.00682264596296296,0.00562259911111111,18.22033,296.77967,10.4649,286.31477,34997.24967,6,6,"hB1"
"233","N20131111-212",212,801,"C4","M. peelii","C:\DBImages\Larva\212.tif",11.067,11.4786924,NA,"Alan Couch","",NA,-23.21,12.19,3.07,1.1,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",4,NA,212,2,310,200,"C:\DBImages\O1\O1_0212.jpg",300,1.55,9,300,220,"C:\DBImages\O2\O2D_0017.jpg",1.36,9,"D",4,"B",NA,0.305,"",9,"10-Feb-14",18.22,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","0",0.184441504880952,2.26280227797619,4692.7533227381,37.055598997381,33.9697605988095,0.550917236428571,1148.07136350929,1163.96533838095,402897.091042857,0.0577289676428571,0.100377849,0.0332814877619048,0.534526995380952,2.35151844542857,105.051978013095,0.265181210571429,0.183276120761905,0.255404983761905,0.226227736380952,0.509613671952381,2570.9340922381,2568.38148438095,0.00262062057142857,0.00306644302380952,0.00505016338095238,54.6851804495238,52.87317031,0.00164321611904762,0.00308587464285714,0.00651601111904762,0.00273605414285714,0.00944596221428571,18.22033,296.77967,10.4649,286.31477,34997.24967,6,6,"hB1"
"234","N20131111-212",212,801,"C4","M. peelii","C:\DBImages\Larva\212.tif",11.067,11.4786924,NA,"Alan Couch","",NA,-23.21,12.19,3.07,1.1,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",4,NA,212,2,310,200,"C:\DBImages\O1\O1_0212.jpg",300,1.55,9,300,220,"C:\DBImages\O2\O2D_0017.jpg",1.36,9,"D",4,"B",NA,0.305,"",9,"10-Feb-14",18.22,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","Core",0.159107196214286,1.61676013933333,4932.82252026191,52.5214876321429,48.6121047609524,0.758661289452381,1086.48056071262,1166.71917509048,406631.202478571,0.0556352624047619,0.229889277642857,0.0235631173785714,0.751822214595238,17.3883877650238,115.177927269048,0.298065137761905,0.241163943738095,0.277643310285714,0.242037938166667,0.458775046809524,2079.32813528571,2084.08219888095,0.00306427233333333,0.00363016764285714,0.00487277838095238,25.3008970252381,26.5935778166667,0.00148768004761905,0.00366712926190476,0.0065984060952381,0.007372694,0.00385138228571429,18.22033,296.77967,10.4649,286.31477,34997.24967,6,6,"hB1"
"235","N20131111-212",212,801,"C4","M. peelii","C:\DBImages\Larva\212.tif",11.067,11.4786924,NA,"Alan Couch","",NA,-23.21,12.19,3.07,1.1,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",4,NA,212,2,310,200,"C:\DBImages\O1\O1_0212.jpg",300,1.55,9,300,220,"C:\DBImages\O2\O2D_0017.jpg",1.36,9,"D",4,"B",NA,0.305,"",9,"10-Feb-14",18.22,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","E2",0.358518175481481,1.44738509955556,4878.48774385185,35.5947628118519,32.1699365577778,1.13947273766667,1459.67271289419,1087.71137714444,405456.325648148,0.0824301740740741,0.166385149,0.0414583262962963,0.860638553,3.26837731888889,113.583206141111,0.226148725296296,0.300927256703704,0.407282693481481,0.322449686,0.316611585148148,2722.82265951852,2598.120227,0.00245990637037037,0.0128545823703704,0.00713402066666667,54.221641522963,52.832115327037,0.00179127188888889,0.0016197182962963,0.0118946081851852,0.00983469744444444,0.00889339633333333,18.22033,296.77967,10.4649,286.31477,34997.24967,6,6,"hB1"
"236","N20131111-213",213,801,"C5","M. peelii","C:\DBImages\Larva\213.tif",11.453,11.8790516,NA,"Alan Couch","",NA,-23.22,17.46,3.14,0.87,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",5,NA,213,2,320,230,"C:\DBImages\O1\O1_0213.jpg",320,1.39,8,320,225,"C:\DBImages\O2\O2D_0018.jpg",1.42,8,"D",5,"B",NA,0.32,"",8,"10-Feb-14",19.33,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","E1",0.104449538285714,2.31754476782143,4303.76521517857,27.5780159682143,26.3232719103571,0.745365546607143,824.543747723929,878.970381635714,403974.478682143,0.0569697596428571,0.101739091678571,0.0237795194642857,0.525842445035714,0.624458991178571,103.593490613571,0.233246465714286,0.149078901678571,0.239871047214286,0.188595458071429,0.253410323321429,2522.81313642857,2523.36765196429,0.00425635235714286,0.00464706428571429,0.00158162396428571,64.2432593528571,63.9010333907143,0.00183223839285714,0.00407522282142857,0.00813380707142857,0.00636964825,0.005690852,19.33495,295.66505,10.4649,285.20015,33881.51505,9,9,"hN2"
"237","N20131111-213",213,801,"C5","M. peelii","C:\DBImages\Larva\213.tif",11.453,11.8790516,NA,"Alan Couch","",NA,-23.22,17.46,3.14,0.87,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",5,NA,213,2,320,230,"C:\DBImages\O1\O1_0213.jpg",320,1.39,8,320,225,"C:\DBImages\O2\O2D_0018.jpg",1.42,8,"D",5,"B",NA,0.32,"",8,"10-Feb-14",19.33,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","Core",0.2600895825,1.52696997844737,5001.16705957895,55.7370573473684,53.7792990884211,1.08716517781579,1218.83864108684,1001.4651932,408925.607068421,0.0604641216578947,0.0833179126578947,0.0262768793684211,0.529058997973684,14.8912739503158,108.884919847105,0.372352241342105,0.177717205842105,0.269264801736842,0.2451661715,0.270833930315789,1838.77802913158,1789.72179681579,0.00294443736842105,0.00359517176315789,0.00368454318421053,22.3696534344737,22.2372527860526,0.000774850289473684,0.00356948902631579,0.00894481544736842,0.00684091476315789,0.00807152736842105,19.33495,295.66505,10.4649,285.20015,33881.51505,9,9,"hN2"
"238","N20131111-213",213,801,"C5","M. peelii","C:\DBImages\Larva\213.tif",11.453,11.8790516,NA,"Alan Couch","",NA,-23.22,17.46,3.14,0.87,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",5,NA,213,2,320,230,"C:\DBImages\O1\O1_0213.jpg",320,1.39,8,320,225,"C:\DBImages\O2\O2D_0018.jpg",1.42,8,"D",5,"B",NA,0.32,"",8,"10-Feb-14",19.33,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","E2",0.294890519321429,1.44144129503571,4848.05036564286,32.4979488078571,32.4991900796429,0.537829240178571,1598.37328539643,978.560033446429,413641.659428571,0.06282343375,0.172592951392857,0.02260495325,0.710847356142857,1.57259466310714,107.719782571429,0.32772233225,0.237856688357143,0.376250804035714,0.317153857428571,0.322060317785714,2522.23199014286,2628.50785489286,0.00346648725,0.00637288778571429,0.00490718092857143,51.7545819246429,51.3044249264286,0.00138996425,0.00419086260714286,0.00697733439285714,0.00270486278571429,0.00594491835714286,19.33495,295.66505,10.4649,285.20015,33881.51505,9,9,"hN2"
"239","N20131111-213",213,801,"C5","M. peelii","C:\DBImages\Larva\213.tif",11.453,11.8790516,NA,"Alan Couch","",NA,-23.22,17.46,3.14,0.87,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",5,NA,213,2,320,230,"C:\DBImages\O1\O1_0213.jpg",320,1.39,8,320,225,"C:\DBImages\O2\O2D_0018.jpg",1.42,8,"D",5,"B",NA,0.32,"",8,"10-Feb-14",19.33,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","0",0.220747796147059,1.69712033694118,4691.78635423529,33.5859992020588,30.9625812770588,0.622588344735294,1402.36471556765,1030.7336582,400352.8743,0.0323558666470588,0.0740917265294118,0.0214876341176471,0.432325638411765,0.9528144605,107.947929681765,0.226368604235294,0.232601721,0.2404993775,0.294100507647059,0.357517924235294,2348.47968976471,2404.51033958824,0.00276568179411765,0.0113779800882353,0.00251358638235294,46.8736956523529,47.7883337114706,0.00172546535294118,0.00288934208823529,0.0125188031764706,0.00315709991176471,0.00667558694117647,19.33495,295.66505,10.4649,285.20015,33881.51505,9,9,"hN2"
"240","N20131111-214",214,801,"C6","M. peelii","C:\DBImages\Larva\214.tif",11.736,12.1725792,NA,"Alan Couch","",NA,-23.09,12.34,3.12,0.94,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",6,NA,214,2,315,240,"C:\DBImages\O1\O1_0214.jpg",320,1.31,10,320,210,"C:\DBImages\O2\O2D_0019.jpg",1.52,11,"D",6,"B",NA,0.3175,"",10.5,"10-Feb-14",19.15,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","E2",0.235634561392857,1.60331744707143,5034.62045975,45.8159212428571,41.1533124139286,3.35258175510714,1644.88408858929,1111.87309124643,429406.160278571,0.0949987421071429,0.141053957464286,0.0294414203928571,0.861708050392857,1.389490159,112.140299731786,0.371970465214286,0.282056500178571,0.242186029392857,0.248031782178571,0.433268635178571,2675.08352196429,2539.05370882143,0.00881436457142857,0.00565160214285714,0.000503789178571429,39.8447390835714,41.4414794982143,0.004699824,0.00739895189285714,0.0113943646071429,0.00544402639285714,0.0222321126428571,19.14918,295.85082,10.4649,285.38592,34067.47082,6,6,"hB1"
"241","N20131111-214",214,801,"C6","M. peelii","C:\DBImages\Larva\214.tif",11.736,12.1725792,NA,"Alan Couch","",NA,-23.09,12.34,3.12,0.94,"Wild caught Murrumbidgee","10-Feb-14","2013A","C",6,NA,214,2,315,240,"C:\DBImages\O1\O1_0214.jpg",320,1.31,10,320,210,"C:\DBImages\O2\O2D_0019.jpg",1.52,11,"D",6,"B",NA,0.3175,"",10.5,"10-Feb-14",19.15,801,"11-Nov-13","Drift net 4","00-Jan-00",87109,87525,416,16.8,16.8,"00-Jan-00",243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",TRUE,TRUE,TRUE,"","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","",NA,156668,9215.764706,270.5,578870,13,NA,NA,NA,"",17.83333333,NA,2013,315,"12-Nov-13","Nerreman",969,"11-Nov-13","Angle Crossing",302.987,15.3,7.498,5.45,92.982,6,"Murrumbidgee",NA,NA,"Nerreman",-35.295825,148.965108,"S35°17’44.97”, E148°57’54.39”",-35.29589122,148.9650657,678679.3421,6092379.365,512,229415,46228.8,47425,"M2G Project Information Document","Topfer","Sample",0.19,32,2.5,"Low gradient, confined valley with floodplain pockets",5,46,"Angle Crossing","0",0.141333268875,2.85030309078125,4462.56445559375,38.14120291375,37.391275903125,0.68042372521875,828.491858590625,997.53341310625,413305.672678125,0.074735361375,0.10756446928125,0.01056727840625,0.53515709646875,0.45690314025,104.495614666875,0.3066167050625,0.1709909955625,0.23507361496875,0.16259712134375,0.46056160728125,2437.96429584375,2428.9316776875,0.0041446773125,0.00739589621875,0,40.216790356875,39.34878784125,0.00148522784375,0.00297196771875,0.00759931909375,0.0059919785625,0.00682638659375,19.14918,295.85082,10.4649,285.38592,34067.47082,6,6,"hB1"
